trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1382,False,"{'a': 0.002, 'e': 0.0630391069459114}",20,6,16.26159029936393,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1383,False,"{'a': 0.002, 'e': 0.06291315472622334}",30,20,16.80549072758499,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1384,False,"{'a': 0.002, 'e': 0.06278745415923806}",20,10,18.617193762382644,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1385,False,"{'a': 0.002, 'e': 0.06266200474215315}",20,0,19.66951656006347,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1386,False,"{'a': 0.002, 'e': 0.06253680597317074}",20,13,13.102941680077828,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1387,False,"{'a': 0.002, 'e': 0.06241185735149562}",30,18,17.074876286970806,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1388,False,"{'a': 0.002, 'e': 0.0622871583773331}",25,15,17.5914391900737,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1389,False,"{'a': 0.002, 'e': 0.062162708551887165}",20,12,13.26724352498258,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1390,False,"{'a': 0.002, 'e': 0.06203850737735829}",20,9,8.804179364643078,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1391,False,"{'a': 0.002, 'e': 0.061914554356941674}",25,6,32.27421519957311,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1392,False,"{'a': 0.002, 'e': 0.061790848994825016}",25,8,29.97668382356916,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1393,False,"{'a': 0.002, 'e': 0.061667390796186744}",20,0,28.073103307520395,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1394,False,"{'a': 0.002, 'e': 0.06154417926719386}",20,3,25.77794280180378,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1395,False,"{'a': 0.002, 'e': 0.06142121391500013}",20,0,18.95794068990497,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1396,False,"{'a': 0.002, 'e': 0.061298494247743925}",30,17,25.081157888725905,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1397,False,"{'a': 0.002, 'e': 0.06117601977454647}",25,1,16.131742470635295,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
1398,False,"{'a': 0.002, 'e': 0.06105379000550965}",20,13,14.80906083978123,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1399,False,"{'a': 0.002, 'e': 0.06093180445171429}",25,12,-6.403237614071555,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
1400,False,"{'a': 0.002, 'e': 0.06081006262521795}",25,16,16.447442097100755,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1401,False,"{'a': 0.002, 'e': 0.06068856403905322}",20,0,21.630552484034276,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1402,False,"{'a': 0.002, 'e': 0.060567308207225536}",25,17,17.13341481146087,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1403,False,"{'a': 0.002, 'e': 0.06044629464471146}",20,4,27.452046431021394,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1404,False,"{'a': 0.002, 'e': 0.06032552286745654}",20,5,22.78050093162289,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1405,False,"{'a': 0.002, 'e': 0.06020499239237354}",30,17,26.08836682347632,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1406,False,"{'a': 0.002, 'e': 0.06008470273734036}",25,12,-20.293746385526447,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1407,False,"{'a': 0.002, 'e': 0.05996465342119827}",30,9,-8.568531847366799,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
1408,False,"{'a': 0.002, 'e': 0.059844843963749825}",20,6,22.584220430587024,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1409,False,"{'a': 0.002, 'e': 0.05972527388575699}",25,15,7.538929473505579,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1410,False,"{'a': 0.002, 'e': 0.05960594270893937}",25,17,12.412679626474002,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1411,False,"{'a': 0.002, 'e': 0.05948684995597202}",20,0,-26.037585528099697,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1412,False,"{'a': 0.002, 'e': 0.05936799515048385}",25,3,32.66269204171704,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1413,False,"{'a': 0.002, 'e': 0.0592493778170554}",25,15,19.614898400625588,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1414,False,"{'a': 0.002, 'e': 0.05913099748121725}",20,7,21.464032588409104,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1415,False,"{'a': 0.002, 'e': 0.05901285366944784}",30,16,26.852065414575467,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1416,False,"{'a': 0.002, 'e': 0.05889494590917182}",20,8,18.62378169104859,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1417,False,"{'a': 0.002, 'e': 0.058777273728757934}",20,4,20.007906094219877,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1418,False,"{'a': 0.002, 'e': 0.05865983665751736}",25,13,24.17634358231209,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1419,False,"{'a': 0.002, 'e': 0.0585426342257016}",30,2,26.326037815398152,"{0: 26, 1: 1, 2: 1, 3: 0, 4: 0}",1
1420,False,"{'a': 0.002, 'e': 0.05842566596450083}",20,10,18.46576484701006,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1421,False,"{'a': 0.002, 'e': 0.05830893140604179}",35,23,24.53667653901492,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1422,False,"{'a': 0.002, 'e': 0.05819243008338615}",20,6,28.95273884751299,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1423,False,"{'a': 0.002, 'e': 0.0580761615305284}",25,9,24.750846176305824,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1424,False,"{'a': 0.002, 'e': 0.057960125282394234}",25,8,19.863879383107157,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1425,False,"{'a': 0.002, 'e': 0.057844320874838456}",30,0,22.055223394641363,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
1426,False,"{'a': 0.002, 'e': 0.05772874784464333}",20,6,23.21900571918824,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1427,False,"{'a': 0.002, 'e': 0.05761340572951652}",25,8,31.112389031117825,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1428,False,"{'a': 0.002, 'e': 0.057498294068089484}",25,5,29.233570642948152,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1429,False,"{'a': 0.002, 'e': 0.05738341239991535}",20,0,18.298732948828356,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1430,False,"{'a': 0.002, 'e': 0.05726876026546736}",25,6,23.31171801731854,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1431,False,"{'a': 0.002, 'e': 0.05715433720613676}",25,15,5.373871982899782,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1432,False,"{'a': 0.002, 'e': 0.057040142764231215}",25,15,15.404122989965567,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1433,False,"{'a': 0.002, 'e': 0.056926176482972754}",20,13,8.99529137085144,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1434,False,"{'a': 0.002, 'e': 0.056812437906496156}",25,15,20.253012312846632,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1435,False,"{'a': 0.002, 'e': 0.0566989265798469}",25,6,27.719121701697034,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1436,False,"{'a': 0.002, 'e': 0.056585642048979604}",25,4,24.975660101431025,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
1437,False,"{'a': 0.002, 'e': 0.05647258386075591}",20,15,11.763518413359082,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1438,False,"{'a': 0.002, 'e': 0.05635975156294299}",25,8,33.55353305930973,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1439,False,"{'a': 0.002, 'e': 0.05624714470421144}",20,13,14.631312210619939,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1440,False,"{'a': 0.002, 'e': 0.056134762834133725}",20,10,15.590822295431408,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1441,False,"{'a': 0.002, 'e': 0.05602260550318217}",20,3,22.623392768065656,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1442,False,"{'a': 0.002, 'e': 0.055910672262727355}",20,0,27.453361232615944,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1443,False,"{'a': 0.002, 'e': 0.05579896266503611}",25,7,26.31634289503131,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1444,False,"{'a': 0.002, 'e': 0.05568747626326995}",20,7,27.678145205624666,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1445,False,"{'a': 0.002, 'e': 0.05557621261148306}",30,3,28.29014238550341,"{0: 25, 1: 2, 2: 0, 3: 0, 4: 0}",1
1446,False,"{'a': 0.002, 'e': 0.05546517126462075}",20,7,11.850585855329465,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1447,False,"{'a': 0.002, 'e': 0.05535435177851743}",25,14,-2.051085345082585,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1448,False,"{'a': 0.002, 'e': 0.055243753709895045}",20,0,-12.84656838046228,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
1449,False,"{'a': 0.002, 'e': 0.05513337661636114}",25,18,10.187682168656082,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1450,False,"{'a': 0.002, 'e': 0.05502322005640723}",25,7,-5.336222157485224,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
1451,False,"{'a': 0.002, 'e': 0.05491328358940689}",25,2,35.828678451948925,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1452,False,"{'a': 0.002, 'e': 0.054803566775614154}",25,19,12.598696956766243,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1453,False,"{'a': 0.002, 'e': 0.05469406917616156}",20,6,11.961115545200553,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1454,False,"{'a': 0.002, 'e': 0.054584790353058625}",25,0,32.54108962116655,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1455,False,"{'a': 0.002, 'e': 0.05447572986918986}",25,10,26.538694632208234,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1456,False,"{'a': 0.002, 'e': 0.05436688728831322}",25,13,-2.767198089185415,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1457,False,"{'a': 0.002, 'e': 0.05425826217505821}",20,0,-15.02382809569687,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
1458,False,"{'a': 0.002, 'e': 0.05414985409492427}",35,26,13.828524370868212,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1459,False,"{'a': 0.002, 'e': 0.054041662614278875}",20,6,25.040711758102184,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1460,False,"{'a': 0.002, 'e': 0.05393368730035602}",30,7,-0.20321672933188073,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
1461,False,"{'a': 0.002, 'e': 0.05382592772125425}",20,3,20.2873274209484,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1462,False,"{'a': 0.002, 'e': 0.053718383445935165}",35,22,23.784690837483097,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1463,False,"{'a': 0.002, 'e': 0.053611054044221465}",30,18,21.769129855267163,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1464,False,"{'a': 0.002, 'e': 0.05350393908679544}",35,12,40.76899788309704,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1465,False,"{'a': 0.002, 'e': 0.053397038145197084}",25,13,18.07883746039577,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1466,False,"{'a': 0.002, 'e': 0.053290350791822524}",20,6,27.30489883656299,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1467,False,"{'a': 0.002, 'e': 0.05318387659992216}",20,16,7.683650325336761,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1468,False,"{'a': 0.002, 'e': 0.053077615143599134}",20,6,17.878479544703062,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1469,False,"{'a': 0.002, 'e': 0.052971565997807425}",30,18,24.61814476138721,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1470,False,"{'a': 0.002, 'e': 0.05286572873835037}",20,8,20.01100012621025,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1471,False,"{'a': 0.002, 'e': 0.052760102941878724}",20,0,-11.251020448425244,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1472,False,"{'a': 0.002, 'e': 0.05265468818588921}",35,13,34.32354629796465,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1473,False,"{'a': 0.002, 'e': 0.05254948404872264}",20,5,23.161085838140853,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1474,False,"{'a': 0.002, 'e': 0.05244449010956234}",20,15,8.714225737902952,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1475,False,"{'a': 0.002, 'e': 0.05233970594843238}",20,6,-12.327607683162356,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1476,False,"{'a': 0.002, 'e': 0.05223513114619603}",20,2,27.664757433657655,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1477,False,"{'a': 0.002, 'e': 0.05213076528455389}",20,12,15.086542954787367,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1478,False,"{'a': 0.002, 'e': 0.052026607946042414}",25,8,-12.425343696893087,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1479,False,"{'a': 0.002, 'e': 0.05192265871403207}",25,11,20.198375118111098,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1480,False,"{'a': 0.002, 'e': 0.05181891717272583}",30,18,20.814931824064477,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1481,False,"{'a': 0.002, 'e': 0.05171538290715736}",20,11,14.861190740555664,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1482,False,"{'a': 0.002, 'e': 0.05161205550318949}",20,0,24.94746998141586,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1483,False,"{'a': 0.002, 'e': 0.051508934547512424}",25,11,24.47061140539861,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1484,False,"{'a': 0.002, 'e': 0.051406019627642255}",20,13,13.055781868906879,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1485,False,"{'a': 0.002, 'e': 0.05130331033191911}",35,9,34.525073402684924,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
1486,False,"{'a': 0.002, 'e': 0.05120080624950572}",20,11,15.191810265580445,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1487,False,"{'a': 0.002, 'e': 0.05109850697038558}",25,7,33.43120634827222,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1488,False,"{'a': 0.002, 'e': 0.050996412085361466}",20,16,8.62107987924151,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1489,False,"{'a': 0.002, 'e': 0.05089452118605367}",35,26,15.824619697351332,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1490,False,"{'a': 0.002, 'e': 0.0507928338648985}",30,20,18.904107061122172,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1491,False,"{'a': 0.002, 'e': 0.050691349715146494}",20,5,-1.0503341455114903,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1492,False,"{'a': 0.002, 'e': 0.05059006833086096}",20,3,27.513053891821663,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1493,False,"{'a': 0.002, 'e': 0.05048898930691617}",25,4,13.115684893341449,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
1494,False,"{'a': 0.002, 'e': 0.05038811223899596}",25,13,20.684634822553644,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1495,False,"{'a': 0.002, 'e': 0.050287436723591865}",20,16,8.747440110222916,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1496,False,"{'a': 0.002, 'e': 0.050186962358001734}",20,7,15.350599107611037,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1497,False,"{'a': 0.002, 'e': 0.05008668874032793}",20,9,13.293291692577238,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1498,False,"{'a': 0.002, 'e': 0.049986615469475894}",25,10,12.693448878218634,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1499,False,"{'a': 0.002, 'e': 0.04988674214515236}",20,6,23.66717435278979,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1500,False,"{'a': 0.002, 'e': 0.049787068367863944}",20,16,10.551840788789619,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1501,False,"{'a': 0.002, 'e': 0.04968759373891536}",30,11,10.320435234275905,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
1502,False,"{'a': 0.002, 'e': 0.049588317860408}",25,11,21.852202369623285,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1503,False,"{'a': 0.002, 'e': 0.04948924033523819}",20,14,9.792889367836757,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1504,False,"{'a': 0.002, 'e': 0.049390360767095715}",20,8,25.40635536239456,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1505,False,"{'a': 0.002, 'e': 0.04929167876046215}",30,22,1.494499658625485,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1506,False,"{'a': 0.002, 'e': 0.04919319392060936}",20,4,23.380001044853476,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1507,False,"{'a': 0.002, 'e': 0.04909490585359783}",20,13,11.992516392965275,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1508,False,"{'a': 0.002, 'e': 0.0489968141662752}",20,14,2.82088756599149,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1509,False,"{'a': 0.002, 'e': 0.04889891846627454}",20,3,28.15691836354529,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1510,False,"{'a': 0.002, 'e': 0.04880121836201296}",30,18,17.974679334016418,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1511,False,"{'a': 0.002, 'e': 0.048703713462689875}",25,4,31.14016062478594,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1512,False,"{'a': 0.002, 'e': 0.048606403378285604}",20,10,18.50437837459943,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1513,False,"{'a': 0.002, 'e': 0.04850928771955963}",25,7,31.770302465802853,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1514,False,"{'a': 0.002, 'e': 0.04841236609804924}",30,10,36.34067799674897,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1515,False,"{'a': 0.002, 'e': 0.04831563812606777}",20,7,26.638112025312466,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1516,False,"{'a': 0.002, 'e': 0.04821910341670324}",25,13,22.92511993261222,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1517,False,"{'a': 0.002, 'e': 0.048122761583816655}",30,20,9.281281547759146,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1518,False,"{'a': 0.002, 'e': 0.048026612242040585}",20,4,25.890061352735554,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1519,False,"{'a': 0.002, 'e': 0.0479306550067775}",20,2,26.685381187674142,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1520,False,"{'a': 0.002, 'e': 0.04783488949419837}",20,14,11.238554617705088,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1521,False,"{'a': 0.002, 'e': 0.047739315321240976}",20,0,30.590488088415213,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1522,False,"{'a': 0.002, 'e': 0.047643932105608536}",20,9,9.674807442973604,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1523,False,"{'a': 0.002, 'e': 0.04754873946576803}",20,7,21.935065790656132,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1524,False,"{'a': 0.002, 'e': 0.0474537370209488}",25,17,16.875347984535917,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1525,False,"{'a': 0.002, 'e': 0.04735892439114091}",20,13,11.847455527160056,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1526,False,"{'a': 0.002, 'e': 0.047264301197093746}",25,17,16.225674589146095,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1527,False,"{'a': 0.002, 'e': 0.04716986706031437}",20,13,11.376076316894338,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1528,False,"{'a': 0.002, 'e': 0.04707562160306615}",20,9,17.85730145262101,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1529,False,"{'a': 0.002, 'e': 0.04698156444836709}",20,6,24.248063747970175,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1530,False,"{'a': 0.002, 'e': 0.046887695219988486}",25,15,19.46088729944432,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1531,False,"{'a': 0.002, 'e': 0.04679401354245326}",20,12,14.13893490088697,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1532,False,"{'a': 0.002, 'e': 0.04670051904103461}",25,10,24.975944624719315,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1533,False,"{'a': 0.002, 'e': 0.04660721134175438}",30,15,24.988993337972847,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1534,False,"{'a': 0.002, 'e': 0.04651409007138167}",20,6,10.716587403084535,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1535,False,"{'a': 0.002, 'e': 0.04642115485743125}",25,20,7.4513010923006835,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1536,False,"{'a': 0.002, 'e': 0.046328405328162174}",20,15,7.560082832008088,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1537,False,"{'a': 0.002, 'e': 0.046235841112576184}",25,14,4.637651097841088,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1538,False,"{'a': 0.002, 'e': 0.04614346184041627}",30,15,11.296658386675624,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1539,False,"{'a': 0.002, 'e': 0.046051267142165266}",20,9,18.54855984964147,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1540,False,"{'a': 0.002, 'e': 0.045959256649044204}",20,6,23.963547133749824,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1541,False,"{'a': 0.002, 'e': 0.04586742999301104}",35,22,-3.797022898675907,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
1542,False,"{'a': 0.002, 'e': 0.04577578680675899}",30,15,20.59742122979394,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1543,False,"{'a': 0.002, 'e': 0.04568432672371522}",30,21,15.127149213956304,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1544,False,"{'a': 0.002, 'e': 0.045593049378039235}",20,9,21.564205742346797,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1545,False,"{'a': 0.002, 'e': 0.04550195440462157}",25,0,39.91029527350734,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1546,False,"{'a': 0.002, 'e': 0.04541104143908218}",25,17,13.922212466611674,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1547,False,"{'a': 0.002, 'e': 0.04532031011776911}",25,11,24.663500442742787,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1548,False,"{'a': 0.002, 'e': 0.04522976007775692}",20,7,21.55070932884679,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1549,False,"{'a': 0.002, 'e': 0.04513939095684536}",25,9,29.041697239642787,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1550,False,"{'a': 0.002, 'e': 0.0450492023935578}",30,22,17.887595644318978,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1551,False,"{'a': 0.002, 'e': 0.0449591940271399}",30,9,38.786561977282744,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1552,False,"{'a': 0.002, 'e': 0.04486936549755803}",20,4,16.708352448795825,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1553,False,"{'a': 0.002, 'e': 0.044779716445498004}",30,17,23.6955542047702,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1554,False,"{'a': 0.002, 'e': 0.04469024651236344}",30,17,23.104628172191475,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1555,False,"{'a': 0.002, 'e': 0.044600955340274535}",25,0,23.714033919350722,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1556,False,"{'a': 0.002, 'e': 0.04451184257206644}",30,11,30.017153484637724,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1557,False,"{'a': 0.002, 'e': 0.044422907851287996}",20,13,-1.776390354045298,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1558,False,"{'a': 0.002, 'e': 0.04433415082220017}",35,23,8.4000778142121,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
1559,False,"{'a': 0.002, 'e': 0.04424557112977477}",30,19,18.84877164262233,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1560,False,"{'a': 0.002, 'e': 0.04415716841969286}",20,14,8.31093990738621,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1561,False,"{'a': 0.002, 'e': 0.04406894233834353}",25,14,19.80976365503782,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1562,False,"{'a': 0.002, 'e': 0.04398089253282229}",25,16,17.700708189751378,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1563,False,"{'a': 0.002, 'e': 0.04389301865092984}",20,9,17.095765455036457,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1564,False,"{'a': 0.002, 'e': 0.04380532034117049}",25,8,30.229119821734137,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
